Employee_ID,Gender,Company_Type,WFH_Setup_Available,Hours_Worked_Per_Week,Overtime_Hours,Tasks_Completed,Stress_Level,Satisfaction_Score,Performance_Score,Absenteeism_Days,Burn_Rate,Burnout_Risk,Productivity_Level
E100299,Male,Product,Yes,44.0,11,82,7.2,3.9,86.2,3,0.44,Medium,Medium
E100300,Male,Product,No,38.2,5,77,6.2,9.5,55.3,9,0.03,Low,High
E100301,Male,Product,Yes,40.3,12,50,6.6,5.5,76.6,7,0.3,Low,Low
E100302,Male,Service,Yes,48.0,3,54,5.8,6.6,65.5,8,0.2,Low,Medium
E100303,Female,Product,Yes,42.4,15,20,7.5,5.8,98.3,4,0.32,Medium,Low
E100304,Female,Service,Yes,48.6,10,28,5.7,4.6,65.2,9,0.31,Medium,Low
E100305,Female,Product,No,46.5,5,93,9.3,7.0,67.0,7,0.28,Low,Medium
E100306,Male,Product,Yes,54.3,4,47,9.5,7.9,85.4,3,0.2,Low,Low
E100307,Male,Service,Yes,47.6,0,33,7.5,4.3,56.4,9,0.43,Medium,Low
E100308,Female,Product,Yes,50.6,18,90,9.2,6.3,66.2,3,0.34,Medium,Medium
E100309,Male,Service,No,47.0,6,57,9.3,1.7,84.8,8,0.77,High,Low
E100310,Male,Product,Yes,46.6,17,68,3.4,5.9,51.5,6,0.14,Low,Medium
E100311,Male,Service,Yes,50.8,9,87,9.9,7.7,65.6,4,0.23,Low,Medium
E100312,Male,Product,Yes,48.3,9,97,3.4,6.3,50.4,6,0.13,Low,High
E100313,Female,Service,No,46.1,16,75,1.2,8.9,57.5,11,0.01,Low,High
E100314,Female,Product,Yes,46.0,6,27,9.7,3.6,80.2,0,0.62,High,Low
E100315,Female,Service,Yes,47.7,0,56,3.0,5.4,72.8,10,0.14,Low,Medium
E100316,Male,Service,No,41.6,11,32,6.3,1.8,57.8,1,0.52,Medium,Low
E100317,Male,Service,Yes,41.4,16,86,9.7,7.3,53.9,3,0.26,Low,Medium
E100318,Male,Product,Yes,52.1,15,79,1.4,5.0,52.8,9,0.07,Low,High
E100319,Male,Service,No,54.3,19,62,3.4,5.8,54.3,1,0.14,Low,Medium
E100320,Male,Service,Yes,40.4,14,98,6.5,2.2,54.8,5,0.51,Medium,Medium
E100321,Female,Service,Yes,41.7,18,50,7.9,10.0,54.3,1,0.0,Low,Medium
E100322,Female,Product,Yes,50.7,19,95,8.3,7.9,52.8,7,0.17,Low,Medium
E100323,Male,Service,No,47.7,16,59,9.0,4.6,84.9,10,0.49,Medium,Low
E100324,Female,Service,Yes,48.4,3,24,2.5,6.1,97.1,6,0.1,Low,Medium
E100325,Female,Service,Yes,49.5,3,23,4.3,6.6,92.8,4,0.15,Low,Low
E100326,Female,Service,Yes,43.8,2,60,7.4,9.6,63.3,9,0.03,Low,Medium
E100327,Female,Service,No,46.6,7,31,7.4,7.9,60.2,10,0.16,Low,Low
E100328,Male,Service,Yes,46.3,8,81,3.8,4.1,52.4,11,0.22,Low,Medium
E100329,Male,Product,Yes,40.7,1,47,3.7,9.8,57.8,0,0.01,Low,Medium
E100330,Male,Product,Yes,46.6,18,79,3.9,3.7,78.4,10,0.25,Low,Medium
E100331,Female,Service,Yes,51.2,17,34,9.0,6.2,99.9,7,0.34,Medium,Low
E100332,Male,Service,No,43.3,15,80,9.2,7.3,93.0,3,0.25,Low,Medium
E100333,Male,Product,Yes,45.8,17,30,1.1,3.4,75.7,3,0.07,Low,Low
E100334,Male,Service,No,46.0,17,87,3.9,9.6,71.2,3,0.02,Low,High
E100335,Male,Product,Yes,43.6,11,28,4.5,2.9,57.4,0,0.32,Medium,Low
E100336,Female,Service,No,48.4,1,15,9.8,5.0,70.9,9,0.49,Medium,Low
E100337,Female,Service,Yes,41.6,0,49,9.5,2.6,79.7,9,0.7,High,Low
E100338,Male,Service,Yes,51.7,15,96,6.7,8.9,79.8,1,0.07,Low,High
E100339,Male,Product,No,48.1,16,15,1.4,3.0,77.9,10,0.1,Low,Low
E100340,Male,Service,No,40.3,0,57,2.7,1.3,91.2,6,0.23,Low,Low
E100341,Male,Service,Yes,53.5,2,83,4.9,1.4,75.5,0,0.42,Medium,Medium
E100342,Male,Service,Yes,45.8,19,89,9.6,4.7,73.6,4,0.51,Medium,Medium
E100343,Male,Product,Yes,41.4,15,69,1.9,5.7,65.3,8,0.08,Low,Medium
E100344,Male,Product,No,50.5,13,30,8.1,1.4,59.0,7,0.7,High,Low
E100345,Female,Service,Yes,47.5,15,81,2.7,1.8,50.1,7,0.22,Low,Medium
E100346,Female,Service,Yes,36.1,8,77,5.6,1.9,66.1,4,0.45,Medium,Medium
E100347,Male,Product,Yes,42.4,1,86,7.9,7.0,81.7,3,0.24,Low,Medium
E100348,Male,Service,No,46.4,12,36,7.2,3.7,77.9,9,0.45,Medium,Low
E100349,Female,Service,Yes,34.2,4,70,8.0,6.1,76.5,1,0.31,Medium,Medium
E100350,Male,Service,Yes,45.4,19,66,8.3,1.7,88.6,0,0.69,High,Low
E100351,Female,Product,Yes,45.8,16,95,3.8,9.0,61.6,1,0.04,Low,High
E100352,Female,Service,Yes,39.1,5,41,4.3,3.7,83.9,6,0.27,Low,Low
E100353,Male,Product,Yes,46.4,16,78,8.3,8.0,80.4,5,0.17,Low,Medium
E100354,Male,Service,No,45.0,1,59,1.3,8.4,66.9,6,0.02,Low,High
E100355,Female,Service,No,39.0,6,81,5.6,9.9,60.9,9,0.01,Low,High
E100356,Male,Product,Yes,49.6,16,40,9.3,7.7,78.1,2,0.21,Low,Low
E100357,Female,Service,No,49.2,7,27,9.0,5.0,97.3,4,0.45,Medium,Low
E100358,Female,Service,Yes,43.6,0,95,8.2,2.4,53.8,2,0.62,High,Medium
E100359,Female,Product,Yes,44.0,18,44,1.2,1.4,97.6,8,0.1,Low,Low
E100360,Male,Product,No,48.6,4,92,9.0,9.0,73.2,7,0.09,Low,Medium
E100361,Female,Product,Yes,44.0,4,44,9.2,5.0,85.5,6,0.46,Medium,Low
E100362,Male,Product,Yes,35.3,0,58,7.0,7.7,90.2,5,0.16,Low,Medium
E100363,Male,Product,No,47.4,9,62,3.7,5.5,57.6,3,0.17,Low,Medium
E100364,Female,Service,Yes,40.9,9,23,5.4,8.9,52.2,3,0.06,Low,Low
E100365,Male,Service,No,43.1,2,62,7.9,7.7,56.4,1,0.18,Low,Medium
E100366,Female,Product,No,52.3,11,70,8.3,1.8,67.0,11,0.68,High,Low
E100367,Female,Service,Yes,44.3,11,82,4.1,7.8,97.8,10,0.09,Low,High
E100368,Male,Product,Yes,45.0,6,20,3.9,3.4,52.1,5,0.26,Low,Low
E100369,Male,Product,Yes,47.5,15,79,7.6,8.0,96.0,5,0.15,Low,Medium
E100370,Male,Service,Yes,47.5,19,81,7.2,9.5,78.1,9,0.04,Low,Medium
E100371,Male,Product,Yes,40.4,2,35,5.6,9.4,55.1,1,0.03,Low,Medium
E100372,Male,Service,No,44.7,6,92,4.8,2.1,57.6,6,0.38,Medium,Medium
E100373,Female,Service,Yes,45.2,13,44,6.9,1.5,84.5,9,0.59,Medium,Low
E100374,Male,Product,Yes,46.4,3,71,1.3,8.0,80.4,3,0.03,Low,High
E100375,Male,Service,Yes,46.4,9,69,1.7,7.4,58.4,5,0.04,Low,High
E100376,Female,Service,Yes,57.9,1,16,6.2,2.6,95.2,10,0.46,Medium,Low
E100377,Male,Service,No,39.1,15,62,2.9,7.2,56.6,11,0.08,Low,Medium
E100378,Female,Product,Yes,49.9,2,36,8.0,1.1,75.6,11,0.71,High,Low
E100379,Male,Product,No,50.9,14,27,8.0,6.7,76.4,5,0.26,Low,Low
E100380,Male,Product,Yes,47.5,7,57,7.4,8.5,93.5,6,0.11,Low,Medium
E100381,Female,Product,Yes,41.7,15,89,9.1,6.8,51.1,11,0.29,Low,Medium
E100382,Female,Service,Yes,53.3,10,88,2.3,1.6,56.8,2,0.19,Low,Medium
E100383,Female,Product,Yes,34.0,10,63,3.3,9.9,58.5,4,0.0,Low,High
E100384,Female,Product,Yes,41.6,10,51,3.3,4.2,53.1,4,0.19,Low,Medium
E100385,Female,Service,Yes,50.9,0,49,8.0,4.4,81.6,3,0.45,Medium,Low
E100386,Male,Service,No,43.1,1,33,5.7,1.8,61.5,9,0.47,Medium,Low
E100387,Male,Product,Yes,53.0,19,42,3.3,2.5,78.8,9,0.25,Low,Low
E100388,Female,Product,No,37.4,0,71,2.2,3.4,89.1,11,0.15,Low,Medium
E100389,Female,Product,Yes,39.4,18,75,9.0,8.2,70.4,9,0.16,Low,Medium
E100390,Other,Product,Yes,42.3,19,57,7.2,7.2,88.4,10,0.2,Low,Medium
E100391,Male,Service,Yes,47.1,9,74,5.8,6.3,88.9,6,0.21,Low,Medium
E100392,Male,Product,Yes,43.9,18,24,9.7,8.8,63.2,4,0.12,Low,Low
E100393,Female,Service,No,42.5,10,93,8.6,10.0,50.8,2,0.0,Low,High
E100394,Male,Service,Yes,52.1,11,81,2.6,4.5,55.2,3,0.14,Low,Medium
E100395,Female,Product,Yes,52.6,9,38,5.6,4.5,91.2,1,0.31,Medium,Low
E100396,Female,Service,Yes,42.9,6,88,5.4,7.6,70.3,11,0.13,Low,High
E100397,Male,Product,Yes,36.5,7,58,8.6,6.8,92.0,2,0.28,Low,Low
E100398,Female,Service,No,34.2,10,44,2.3,1.1,77.4,4,0.2,Low,Low
E100399,Female,Service,Yes,46.2,17,59,5.1,6.9,59.9,0,0.16,Low,Medium
E100400,Male,Service,No,48.3,15,74,6.7,7.5,85.6,11,0.17,Low,Medium
E100401,Female,Service,Yes,45.3,0,67,9.5,9.9,77.9,11,0.01,Low,Medium
E100402,Male,Service,No,44.6,5,39,9.1,6.3,67.6,3,0.34,Medium,Low
E100403,Female,Service,No,41.0,16,90,5.8,7.2,54.4,11,0.16,Low,High
E100404,Male,Product,Yes,48.3,12,18,6.5,8.1,55.1,4,0.12,Low,Low
E100405,Female,Service,Yes,53.4,9,98,8.7,1.9,59.4,4,0.7,High,Low
E100406,Male,Service,No,33.9,9,88,7.7,7.6,83.6,7,0.18,Low,Medium
E100407,Male,Service,Yes,44.6,0,45,8.9,5.9,86.4,2,0.36,Medium,Low
E100408,Female,Product,No,40.1,6,33,9.1,1.9,81.5,8,0.74,High,Low
E100409,Male,Service,Yes,37.5,19,16,8.5,7.0,66.9,3,0.26,Low,Low
E100410,Male,Product,Yes,39.4,8,18,1.1,3.1,72.0,10,0.08,Low,Low
E100411,Female,Product,No,46.9,10,93,3.8,5.8,85.5,9,0.16,Low,High
E100412,Female,Service,Yes,47.0,19,52,4.6,3.5,83.0,4,0.3,Low,Low
E100413,Female,Service,Yes,52.3,1,47,7.1,1.9,88.7,1,0.58,Medium,Low
E100414,Female,Product,Yes,45.0,0,32,3.8,3.3,62.1,1,0.25,Low,Low
E100415,Male,Product,Yes,36.2,11,46,3.9,4.9,50.2,10,0.2,Low,Medium
E100416,Male,Product,No,43.8,6,91,4.6,5.4,63.3,8,0.21,Low,Medium
E100417,Male,Service,No,38.1,18,94,9.6,2.3,67.4,8,0.74,High,Low
E100418,Female,Service,No,39.0,4,47,4.9,3.9,98.0,1,0.3,Low,Low
E100419,Female,Service,Yes,47.9,11,48,2.3,8.7,60.9,0,0.03,Low,Medium
E100420,Female,Service,Yes,46.0,13,65,1.1,9.2,91.3,0,0.01,Low,High
E100421,Female,Service,No,47.9,6,77,3.1,5.8,81.1,11,0.13,Low,Medium
E100422,Male,Product,Yes,43.2,7,92,9.4,5.4,58.4,8,0.43,Medium,Medium
E100423,Male,Service,Yes,49.0,13,61,9.6,6.2,70.2,11,0.36,Medium,Low
E100424,Male,Product,No,42.9,11,80,5.8,2.9,75.5,4,0.41,Medium,Medium
E100425,Male,Product,Yes,50.6,8,27,6.8,9.9,67.2,2,0.01,Low,Medium
E100426,Male,Service,Yes,46.7,9,66,8.2,7.7,61.3,0,0.19,Low,Medium
E100427,Female,Product,Yes,44.0,9,66,1.5,3.1,62.6,3,0.1,Low,Medium
E100428,Male,Service,Yes,46.1,0,57,4.4,3.4,79.3,10,0.29,Low,Medium
E100429,Male,Product,Yes,44.9,5,75,6.8,6.8,84.4,2,0.22,Low,Medium
E100430,Male,Service,No,53.0,13,95,9.1,3.9,73.4,4,0.56,Medium,Medium
E100431,Female,Service,Yes,46.2,8,17,7.5,4.2,97.1,9,0.43,Medium,Low
E100432,Female,Product,Yes,45.0,11,82,4.2,8.0,86.4,7,0.08,Low,High
E100433,Male,Service,No,43.8,18,73,9.2,3.4,94.6,6,0.61,High,Low
E100434,Male,Product,Yes,49.2,19,68,7.0,7.3,73.8,10,0.19,Low,Medium
E100435,Female,Service,Yes,48.5,11,83,8.5,9.4,50.7,4,0.05,Low,Medium
E100436,Male,Service,Yes,43.6,12,16,4.5,2.1,79.6,9,0.36,Medium,Low
E100437,Female,Service,No,39.2,2,82,1.0,2.3,90.9,2,0.08,Low,Medium
E100438,Female,Service,Yes,40.5,10,58,2.5,9.5,76.8,4,0.01,Low,High
E100439,Male,Service,Yes,44.1,1,52,9.3,2.8,78.4,11,0.67,High,Low
E100440,Male,Product,Yes,51.7,17,74,1.3,1.2,98.7,10,0.11,Low,Medium
E100441,Other,Product,Yes,43.7,17,41,6.4,8.8,68.3,10,0.08,Low,Medium
E100442,Male,Product,Yes,42.0,8,29,4.7,3.5,90.1,0,0.31,Medium,Low
E100443,Male,Product,Yes,36.2,0,53,4.9,3.7,75.3,2,0.31,Medium,Low
E100444,Female,Service,Yes,52.6,15,52,4.6,3.0,73.2,1,0.32,Medium,Low
E100445,Female,Product,Yes,47.8,0,68,1.6,9.3,57.3,0,0.01,Low,High
E100446,Other,Service,Yes,49.0,19,77,2.1,8.0,87.4,4,0.04,Low,High
E100447,Female,Product,Yes,49.8,4,72,1.6,6.4,91.2,0,0.06,Low,High
E100448,Male,Service,Yes,44.2,16,76,1.5,5.1,71.5,1,0.07,Low,High
E100449,Male,Product,No,45.4,7,92,1.8,2.3,88.2,0,0.14,Low,Medium
E100450,Female,Product,No,52.4,5,32,7.3,9.3,79.1,9,0.05,Low,Low
E100451,Female,Product,No,45.9,0,43,2.0,7.7,62.9,7,0.05,Low,Medium
E100452,Male,Product,Yes,47.9,12,85,3.4,3.5,96.2,7,0.22,Low,Medium
E100453,Female,Product,Yes,49.4,17,71,6.9,9.5,84.8,0,0.03,Low,Medium
E100454,Male,Product,Yes,48.2,3,38,2.0,9.4,93.9,6,0.01,Low,Medium
E100455,Male,Service,Yes,44.4,14,52,9.2,6.9,64.1,2,0.29,Low,Low
E100456,Male,Service,Yes,44.8,13,20,5.3,9.9,95.8,2,0.01,Low,Medium
E100457,Male,Service,Yes,48.9,15,34,9.7,2.7,68.2,1,0.71,High,Low
E100458,Male,Service,Yes,48.9,4,56,2.7,7.6,50.5,1,0.06,Low,Medium
E100459,Male,Service,Yes,50.8,0,88,1.3,2.4,53.8,9,0.1,Low,Medium
E100460,Male,Service,Yes,47.8,3,36,6.3,7.2,54.5,5,0.18,Low,Low
E100461,Female,Service,Yes,48.0,16,47,4.0,9.3,60.4,4,0.03,Low,Medium
E100462,Female,Product,Yes,42.8,5,60,6.2,5.8,59.3,5,0.26,Low,Medium
E100463,Female,Product,Yes,42.1,3,68,5.3,7.9,52.9,9,0.11,Low,Medium
E100464,Female,Service,No,48.9,6,56,5.1,2.3,94.8,2,0.39,Medium,Low
E100465,Male,Service,Yes,42.1,0,65,8.7,6.7,91.4,6,0.29,Low,Medium
E100466,Male,Service,Yes,44.9,9,82,2.7,1.6,88.1,10,0.23,Low,Medium
E100467,Female,Service,No,51.9,12,99,5.5,1.3,74.0,9,0.48,Medium,Medium
E100468,Male,Product,Yes,51.1,8,70,4.7,6.7,71.3,3,0.16,Low,Medium
E100469,Female,Service,Yes,46.5,13,91,7.1,6.2,71.3,1,0.27,Low,Medium
E100470,Male,Service,Yes,43.5,0,56,1.5,4.0,63.1,6,0.09,Low,Medium
E100471,Female,Product,Yes,44.4,8,27,5.8,5.6,80.4,3,0.26,Low,Low
E100472,Male,Product,Yes,49.3,5,68,5.3,7.2,53.0,0,0.15,Low,Medium
E100473,Female,Service,Yes,44.8,9,26,9.8,6.8,82.9,8,0.31,Medium,Low
E100474,Male,Product,Yes,42.2,10,49,7.8,1.7,75.7,10,0.65,High,Low
E100475,Other,Service,No,51.1,6,97,2.4,7.1,90.8,0,0.07,Low,High
E100476,Male,Service,Yes,45.9,19,23,5.6,6.9,98.6,0,0.17,Low,Low
E100477,Female,Service,Yes,42.1,11,27,8.1,7.0,93.8,6,0.24,Low,Low
E100478,Female,Service,Yes,47.4,11,36,5.7,8.6,86.0,6,0.08,Low,Medium
E100479,Male,Service,Yes,49.9,13,54,4.2,6.2,71.6,8,0.16,Low,Medium
E100480,Female,Service,No,40.0,9,50,4.4,9.4,60.7,4,0.03,Low,Medium
E100481,Female,Product,Yes,44.0,15,55,4.3,9.8,83.2,1,0.01,Low,Medium
E100482,Male,Product,No,43.8,3,21,1.2,7.8,60.1,11,0.03,Low,Medium
E100483,Female,Service,Yes,47.3,13,69,7.6,4.2,51.0,7,0.44,Medium,Low
E100484,Female,Service,No,48.2,1,89,6.5,2.3,78.7,2,0.5,Medium,Medium
E100485,Female,Product,Yes,42.2,1,93,3.4,8.4,69.7,4,0.05,Low,High
E100486,Male,Service,Yes,37.5,10,27,6.7,2.3,93.8,5,0.52,Medium,Low
E100487,Male,Product,No,50.2,10,34,3.8,2.3,82.3,2,0.29,Low,Low
E100488,Female,Product,No,39.4,5,72,3.2,9.3,82.4,5,0.02,Low,High
E100489,Female,Service,Yes,46.4,2,37,7.7,6.0,89.4,4,0.31,Medium,Low
E100490,Male,Service,No,44.3,8,67,8.3,3.6,66.8,10,0.53,Medium,Low
E100491,Female,Service,Yes,45.8,2,51,6.6,9.7,97.9,6,0.02,Low,Medium
E100492,Male,Service,Yes,53.3,0,34,8.1,7.4,61.1,9,0.21,Low,Low
E100493,Male,Service,Yes,60.2,1,33,4.3,5.8,93.6,1,0.18,Low,Low
E100494,Male,Product,No,36.8,14,32,1.6,4.0,95.5,7,0.1,Low,Medium
E100495,Male,Service,No,49.9,10,82,6.4,7.1,52.0,5,0.19,Low,Medium
E100496,Female,Service,Yes,44.2,7,75,3.3,7.6,81.6,0,0.08,Low,High
E100497,Male,Service,Yes,50.2,15,86,8.0,7.4,87.5,10,0.21,Low,Medium
E100498,Female,Service,Yes,49.8,16,60,4.2,2.8,97.7,10,0.3,Low,Medium
E100499,Other,Service,Yes,52.0,2,62,7.0,7.3,62.6,1,0.19,Low,Medium
E100500,Female,Service,Yes,46.4,7,34,6.0,6.2,78.1,2,0.23,Low,Low
E100501,Male,Service,Yes,40.6,6,86,8.4,8.7,88.7,2,0.11,Low,Medium
E100502,Male,Product,Yes,49.6,2,83,8.5,6.6,57.4,9,0.29,Low,Medium
E100503,Female,Service,Yes,45.6,6,48,1.6,2.3,92.6,2,0.12,Low,Medium
E100504,Female,Product,Yes,43.8,4,21,3.7,3.9,70.2,10,0.23,Low,Low
E100505,Male,Service,No,42.6,0,64,8.8,7.7,82.0,4,0.2,Low,Medium
E100506,Female,Service,Yes,50.0,4,67,4.6,7.7,52.1,8,0.11,Low,Medium
E100507,Female,Service,Yes,53.0,2,87,5.6,3.0,61.1,5,0.39,Medium,Medium
E100508,Female,Product,Yes,39.0,17,25,2.7,4.2,73.9,8,0.16,Low,Low
E100509,Female,Service,Yes,48.1,18,90,6.0,1.1,64.5,2,0.53,Medium,Medium
E100510,Female,Service,Yes,43.1,9,22,3.4,4.0,97.9,8,0.2,Low,Low
E100511,Male,Service,Yes,37.7,3,46,8.5,1.2,89.7,3,0.75,High,Low
E100512,Female,Service,No,45.7,12,77,2.8,8.9,93.2,6,0.03,Low,High
E100513,Female,Service,Yes,40.8,0,69,4.2,7.0,73.3,0,0.13,Low,Medium
E100514,Male,Product,Yes,37.1,3,73,1.9,9.7,73.7,9,0.01,Low,High
E100515,Male,Service,Yes,41.1,8,77,6.3,9.0,90.3,2,0.06,Low,Medium
E100516,Male,Product,Yes,39.9,16,31,9.5,6.4,69.4,3,0.34,Medium,Low
E100517,Female,Service,No,41.8,10,40,2.6,5.5,74.0,11,0.12,Low,Medium
E100518,Other,Product,No,38.4,6,65,1.2,9.0,76.4,7,0.01,Low,High
E100519,Male,Product,Yes,43.0,6,47,4.8,3.7,80.4,0,0.3,Low,Low
E100520,Female,Service,Yes,41.4,12,40,7.7,3.0,82.5,6,0.54,Medium,Low
E100521,Male,Product,No,46.9,18,36,9.8,4.7,84.0,3,0.52,Medium,Low
E100522,Female,Product,Yes,48.0,16,81,1.5,1.5,72.2,10,0.13,Low,Medium
E100523,Female,Service,No,46.3,17,92,8.1,3.7,64.8,2,0.51,Medium,Medium
E100524,Female,Service,No,43.8,12,96,4.3,1.8,96.0,7,0.35,Medium,Medium
E100525,Male,Product,Yes,43.7,16,77,2.4,1.5,91.3,4,0.2,Low,Medium
E100526,Male,Service,No,40.8,17,31,2.7,6.0,50.2,5,0.11,Low,Medium
E100527,Male,Service,No,40.9,19,55,9.3,7.4,75.6,1,0.24,Low,Low
E100528,Male,Product,No,48.5,1,90,8.3,5.8,63.7,0,0.35,Medium,Medium
E100529,Female,Service,Yes,36.2,18,53,3.8,1.6,82.1,11,0.32,Medium,Low
E100530,Female,Product,Yes,44.6,14,47,9.5,4.6,75.1,6,0.51,Medium,Low
E100531,Other,Product,Yes,43.4,8,46,1.9,2.0,51.1,7,0.15,Low,Low
E100532,Other,Product,Yes,48.0,13,35,3.9,6.9,86.4,2,0.12,Low,Medium
E100533,Female,Service,Yes,37.9,18,67,6.9,8.4,63.8,5,0.11,Low,Medium
E100534,Female,Service,Yes,45.1,7,78,10.0,2.1,63.0,11,0.79,High,Low
E100535,Female,Service,Yes,46.7,11,92,5.2,1.6,51.6,0,0.44,Medium,Medium
E100536,Female,Service,Yes,35.5,16,80,8.3,4.7,91.4,3,0.44,Medium,Medium
E100537,Male,Service,Yes,39.6,11,63,9.2,3.7,78.9,11,0.58,Medium,Low
E100538,Male,Service,Yes,44.5,14,85,1.1,3.3,74.2,1,0.07,Low,High
E100539,Male,Service,No,47.6,4,93,3.6,2.9,83.8,0,0.26,Low,Medium
E100540,Female,Service,Yes,45.9,1,45,1.9,3.9,67.3,11,0.12,Low,Medium
E100541,Female,Product,Yes,47.8,19,55,8.0,9.7,78.5,2,0.02,Low,Medium
E100542,Male,Product,No,39.6,17,86,6.1,8.7,62.5,10,0.08,Low,High
E100543,Female,Product,Yes,37.1,2,85,1.9,6.4,53.1,1,0.07,Low,High
E100544,Female,Product,Yes,45.4,4,50,4.8,8.2,78.1,4,0.09,Low,Medium
E100545,Male,Service,No,38.9,1,88,5.6,1.1,61.1,8,0.5,Medium,Medium
E100546,Male,Product,No,40.7,8,53,7.3,2.0,87.5,7,0.58,Medium,Low
E100547,Female,Product,Yes,49.7,4,55,8.0,3.6,72.6,11,0.51,Medium,Low
E100548,Male,Service,No,45.9,16,55,1.8,6.8,62.5,1,0.06,Low,Medium
E100549,Female,Service,No,42.2,19,19,5.4,9.0,80.4,6,0.05,Low,Low
E100550,Male,Service,Yes,41.5,14,99,2.5,3.1,55.8,10,0.17,Low,High
E100551,Female,Service,Yes,48.1,12,20,7.8,2.3,88.1,11,0.6,Medium,Low
E100552,Female,Service,Yes,46.1,8,76,6.9,8.6,72.6,2,0.1,Low,Medium
E100553,Female,Service,Yes,38.9,1,30,7.5,4.7,90.6,5,0.4,Medium,Low
E100554,Female,Product,Yes,35.3,1,94,1.7,7.3,56.9,11,0.05,Low,High
E100555,Male,Service,No,54.4,10,33,5.6,5.9,69.1,8,0.23,Low,Low
E100556,Male,Service,Yes,38.9,2,97,8.6,2.6,59.0,2,0.64,High,Medium
E100557,Male,Product,Yes,47.6,2,51,7.4,7.3,53.1,9,0.2,Low,Medium
E100558,Female,Service,Yes,52.6,9,78,8.8,4.8,97.8,9,0.46,Medium,Low
E100559,Female,Product,Yes,45.7,1,73,2.9,3.6,86.3,1,0.19,Low,Medium
E100560,Female,Service,Yes,42.0,0,83,3.6,9.1,66.3,1,0.03,Low,High
E100561,Male,Product,Yes,37.9,5,87,5.0,1.1,62.3,4,0.44,Medium,Medium
E100562,Male,Service,Yes,37.8,5,99,5.7,4.6,60.2,5,0.31,Medium,Medium
E100563,Male,Service,No,46.9,10,21,3.3,3.7,52.2,3,0.21,Low,Low
E100564,Male,Service,Yes,52.3,15,56,4.4,1.5,55.1,5,0.37,Medium,Low
E100565,Female,Product,Yes,43.0,0,39,7.2,1.7,55.1,3,0.6,Medium,Low
E100566,Male,Product,Yes,42.2,4,70,6.8,2.6,83.3,11,0.5,Medium,Low
E100567,Male,Service,Yes,48.5,9,61,2.0,5.5,79.7,4,0.09,Low,Medium
E100568,Female,Product,Yes,41.6,5,99,9.9,3.5,78.4,6,0.64,High,Medium
E100569,Male,Service,Yes,46.4,10,91,6.1,8.5,86.7,5,0.09,Low,High
E100570,Male,Product,No,45.2,15,64,5.4,3.2,62.6,1,0.37,Medium,Low
E100571,Female,Product,Yes,43.0,19,99,9.7,7.5,67.1,8,0.24,Low,Medium
E100572,Male,Service,Yes,44.9,12,88,2.3,2.9,56.3,9,0.16,Low,Medium
E100573,Female,Service,Yes,53.8,11,47,5.9,1.4,79.4,4,0.51,Medium,Low
E100574,Female,Product,No,48.0,17,40,8.2,3.4,96.6,8,0.54,Medium,Low
E100575,Female,Product,Yes,50.5,12,31,4.6,8.5,93.2,4,0.07,Low,Medium
E100576,Male,Product,No,40.4,4,35,7.6,1.7,77.7,2,0.63,High,Low
E100577,Female,Product,Yes,50.5,12,16,9.1,4.1,82.2,6,0.54,Medium,Low
E100578,Male,Service,Yes,48.2,12,93,3.4,1.1,99.6,11,0.3,Low,Medium
E100579,Male,Product,No,37.5,18,58,3.2,6.7,75.9,7,0.11,Low,Medium
E100580,Male,Service,No,47.7,18,80,4.2,9.5,93.5,11,0.02,Low,High
E100581,Other,Product,Yes,42.4,12,85,4.8,4.5,75.0,4,0.26,Low,Medium
E100582,Male,Service,Yes,37.3,10,50,2.0,6.2,52.4,8,0.08,Low,Medium
E100583,Male,Service,Yes,45.6,15,60,3.1,5.1,96.7,2,0.15,Low,Medium
E100584,Female,Service,Yes,47.7,13,64,8.9,9.8,55.6,7,0.02,Low,Medium
E100585,Male,Service,No,45.8,9,81,6.1,7.6,85.2,10,0.15,Low,Medium
E100586,Male,Service,Yes,44.5,1,17,3.4,1.4,61.9,1,0.29,Low,Low
E100587,Male,Product,Yes,43.3,7,47,9.5,2.0,95.1,9,0.76,High,Low
E100588,Male,Product,No,57.3,7,59,8.0,5.2,60.0,0,0.38,Medium,Low
E100589,Male,Service,Yes,39.1,19,39,4.3,6.7,57.0,6,0.14,Low,Medium
E100590,Male,Product,Yes,49.4,13,51,7.9,3.6,71.9,9,0.51,Medium,Low
E100591,Female,Product,No,45.1,13,50,6.4,7.1,74.8,11,0.19,Low,Medium
E100592,Male,Service,Yes,40.7,17,49,7.2,6.2,90.9,4,0.27,Low,Low
E100593,Male,Service,Yes,44.8,14,33,3.9,4.9,88.1,11,0.2,Low,Low
E100594,Female,Product,Yes,38.0,15,59,2.9,6.2,66.4,6,0.11,Low,Medium
E100595,Male,Product,Yes,42.0,13,97,3.3,9.2,69.2,2,0.03,Low,High
E100596,Female,Service,Yes,44.8,9,32,1.8,3.2,78.8,2,0.12,Low,Low
E100597,Male,Product,Yes,37.2,1,41,5.2,8.1,77.6,0,0.1,Low,Medium
E100598,Male,Service,No,47.5,4,45,4.7,1.1,93.1,2,0.42,Medium,Low
E100599,Male,Service,No,40.2,2,53,1.0,1.8,73.6,0,0.08,Low,Medium
E100600,Male,Service,No,37.7,6,81,8.7,9.5,94.7,3,0.04,Low,Medium
